Origin State,Dest State,Year,Measure Names,Domestic,Export,Import
Utah,Arkansas,2022,Current Value (millions of dollars),351.827163,,0.0
Utah,California,2022,Current Value (millions of dollars),15750.66418,4033.742751,24.253957
Utah,Colorado,2022,Current Value (millions of dollars),6477.375431,239.281007,1.600428
Utah,Connecticut,2022,Current Value (millions of dollars),316.39046,0.174648,0.937282
Utah,Delaware,2022,Current Value (millions of dollars),143.578143,0.069341,0.0
Utah,District of Columbia,2022,Current Value (millions of dollars),28.049617,13.382683,0.0
Utah,Florida,2022,Current Value (millions of dollars),2099.744459,302.832932,3.726646
Utah,Georgia,2022,Current Value (millions of dollars),2119.756927,92.441159,1.545158
Utah,Hawaii,2022,Current Value (millions of dollars),105.314087,51.311261,0.0
Utah,Idaho,2022,Current Value (millions of dollars),8394.820745,0.0,16.476743
Utah,Illinois,2022,Current Value (millions of dollars),4244.568289,237.440031,6.733129
Utah,Indiana,2022,Current Value (millions of dollars),2894.250875,0.0,6.442802
Utah,Iowa,2022,Current Value (millions of dollars),1247.073064,,0.0
Utah,Kansas,2022,Current Value (millions of dollars),968.697243,0.0,0.03553
Utah,Kentucky,2022,Current Value (millions of dollars),1457.328254,503.73152,0.289741
Utah,Louisiana,2022,Current Value (millions of dollars),282.38628,4.402256,0.004357
Utah,Maine,2022,Current Value (millions of dollars),55.913324,21.059864,0.0
Utah,Maryland,2022,Current Value (millions of dollars),605.969939,15.324718,0.210811
Utah,Massachusetts,2022,Current Value (millions of dollars),764.87969,1.186822,7.341895
Utah,Michigan,2022,Current Value (millions of dollars),1657.519796,622.112888,1.430882
Utah,Minnesota,2022,Current Value (millions of dollars),1850.43912,6.236796,0.467913
Utah,Mississippi,2022,Current Value (millions of dollars),299.184995,0.003108,0.0
Utah,Missouri,2022,Current Value (millions of dollars),1691.055158,0.003944,0.186783
Utah,Montana,2022,Current Value (millions of dollars),4232.975352,350.433881,2.1908
Utah,Nebraska,2022,Current Value (millions of dollars),835.111172,,0.0
Utah,Nevada,2022,Current Value (millions of dollars),14419.26361,5.359148,3.125071
Utah,New Hampshire,2022,Current Value (millions of dollars),125.266504,0.01032,0.0
Utah,New Jersey,2022,Current Value (millions of dollars),804.97479,99.39612,11.464368
Utah,New Mexico,2022,Current Value (millions of dollars),456.996846,5.51004,0.0
Utah,New York,2022,Current Value (millions of dollars),1801.472054,429.897357,10.241266
Utah,North Carolina,2022,Current Value (millions of dollars),1445.194176,31.92125,0.163396
Utah,North Dakota,2022,Current Value (millions of dollars),283.494459,73.296051,0.0
Utah,Ohio,2022,Current Value (millions of dollars),2346.580928,1.918045,5.247179
Utah,Oklahoma,2022,Current Value (millions of dollars),1138.963839,,0.024246
Utah,Oregon,2022,Current Value (millions of dollars),2212.33948,1.645057,0.056418
Utah,Pennsylvania,2022,Current Value (millions of dollars),2378.857002,59.673475,0.95865
Utah,Rhode Island,2022,Current Value (millions of dollars),77.693484,0.872842,0.0
Utah,South Carolina,2022,Current Value (millions of dollars),785.885166,28.33822,0.113314
Utah,South Dakota,2022,Current Value (millions of dollars),179.652631,0.963652,0.0
Utah,Tennessee,2022,Current Value (millions of dollars),1052.676119,417.55618,0.007057
Utah,Texas,2022,Current Value (millions of dollars),7669.033191,1074.952655,7.110538
Utah,Utah,2022,Current Value (millions of dollars),85516.14205,7104.373476,2396.2898
Utah,Vermont,2022,Current Value (millions of dollars),123.679238,1.265577,0.069276
Utah,Virginia,2022,Current Value (millions of dollars),774.332144,132.300848,15.248604
Utah,Washington,2022,Current Value (millions of dollars),3419.57446,261.064555,124.482888
Utah,West Virginia,2022,Current Value (millions of dollars),91.822554,,0.502813
Utah,Wisconsin,2022,Current Value (millions of dollars),1339.621356,0.0,1.085762
Utah,Wyoming,2022,Current Value (millions of dollars),3814.303925,,4.281403
Vermont,Alabama,2022,Current Value (millions of dollars),177.699255,,3.877068
Vermont,Alaska,2022,Current Value (millions of dollars),3.179737,22.428953,0.054943
Vermont,Arizona,2022,Current Value (millions of dollars),108.807875,0.495288,4.337858
Vermont,Arkansas,2022,Current Value (millions of dollars),42.492725,,0.305969
Vermont,California,2022,Current Value (millions of dollars),845.275626,10.594315,10.526049
Vermont,Colorado,2022,Current Value (millions of dollars),170.857609,,3.590149
Vermont,Connecticut,2022,Current Value (millions of dollars),501.199519,0.0,1649.28381
Vermont,Delaware,2022,Current Value (millions of dollars),12.639742,0.624886,10.668573
Vermont,District of Columbia,2022,Current Value (millions of dollars),8.519947,1.386239,0.915114
Vermont,Florida,2022,Current Value (millions of dollars),479.146251,19.119332,27.847229
Vermont,Georgia,2022,Current Value (millions of dollars),809.047875,0.551594,31.77305
Vermont,Hawaii,2022,Current Value (millions of dollars),3.891657,2.406407,0.0
Vermont,Idaho,2022,Current Value (millions of dollars),52.762455,,0.37015
Vermont,Illinois,2022,Current Value (millions of dollars),805.752743,5.153925,15.999934
Vermont,Indiana,2022,Current Value (millions of dollars),196.903034,0.129239,1.844997
Vermont,Iowa,2022,Current Value (millions of dollars),181.375256,,2.68583
Vermont,Kansas,2022,Current Value (millions of dollars),136.824209,,52.407116
Vermont,Kentucky,2022,Current Value (millions of dollars),53.3989,565.223854,72.569473
Vermont,Louisiana,2022,Current Value (millions of dollars),61.041207,2.023597,4.60925
Vermont,Maine,2022,Current Value (millions of dollars),724.138722,65.927559,600.949438
Vermont,Maryland,2022,Current Value (millions of dollars),967.432358,0.334795,45.426012
Vermont,Massachusetts,2022,Current Value (millions of dollars),1701.107428,51.761268,2242.185201
Vermont,Michigan,2022,Current Value (millions of dollars),408.701193,16.271817,11.425858
Vermont,Minnesota,2022,Current Value (millions of dollars),168.046185,0.814336,3.078879
Vermont,Mississippi,2022,Current Value (millions of dollars),37.172792,0.0,2.27387
Vermont,Missouri,2022,Current Value (millions of dollars),188.0833,0.0,2.737122
Vermont,Montana,2022,Current Value (millions of dollars),12.908044,1.804404,20.611595
Vermont,Nebraska,2022,Current Value (millions of dollars),49.587756,,2.242759
Vermont,Nevada,2022,Current Value (millions of dollars),316.818743,,0.616958
Vermont,New Hampshire,2022,Current Value (millions of dollars),2048.185596,,674.900138
Vermont,New Jersey,2022,Current Value (millions of dollars),1539.781414,151.816268,64.463134
Vermont,New Mexico,2022,Current Value (millions of dollars),45.969802,0.002831,0.223694
Vermont,New York,2022,Current Value (millions of dollars),3109.273661,570.05138,428.756811
Vermont,North Carolina,2022,Current Value (millions of dollars),397.86136,0.444154,18.837058
Vermont,North Dakota,2022,Current Value (millions of dollars),19.308043,11.982288,0.30701
Vermont,Ohio,2022,Current Value (millions of dollars),757.234448,2.842884,48.063729
Vermont,Oklahoma,2022,Current Value (millions of dollars),49.833932,,0.788041
Vermont,Oregon,2022,Current Value (millions of dollars),131.285649,0.0,12.999799
Vermont,Pennsylvania,2022,Current Value (millions of dollars),1396.358005,24.721364,69.342422
Vermont,Rhode Island,2022,Current Value (millions of dollars),89.049585,0.976626,124.819403
Vermont,South Carolina,2022,Current Value (millions of dollars),255.354329,0.196412,6.326701
Vermont,South Dakota,2022,Current Value (millions of dollars),15.674182,0.879373,0.488563
Vermont,Tennessee,2022,Current Value (millions of dollars),778.919542,402.774002,15.042382
Vermont,Texas,2022,Current Value (millions of dollars),820.978283,47.353591,480.622065
Vermont,Utah,2022,Current Value (millions of dollars),81.881084,,7.07627
Vermont,Vermont,2022,Current Value (millions of dollars),9374.002574,2304.920099,1714.040235
Vermont,Virginia,2022,Current Value (millions of dollars),322.165158,2.205242,33.329118
Vermont,Washington,2022,Current Value (millions of dollars),257.397127,17.162866,3.112494
Vermont,West Virginia,2022,Current Value (millions of dollars),61.850792,,0.17628
Vermont,Wisconsin,2022,Current Value (millions of dollars),312.710343,,6.922551
Vermont,Wyoming,2022,Current Value (millions of dollars),7.525173,,0.130432
Virginia,Alabama,2022,Current Value (millions of dollars),2429.234234,56.106266,162.879971
Virginia,Alaska,2022,Current Value (millions of dollars),44.866753,172.186361,0.192382
Virginia,Arizona,2022,Current Value (millions of dollars),814.186066,116.326701,60.866386
Virginia,Arkansas,2022,Current Value (millions of dollars),885.482055,0.0,43.03266
Virginia,California,2022,Current Value (millions of dollars),6470.252276,530.650876,1526.845419
Virginia,Colorado,2022,Current Value (millions of dollars),984.616526,0.0,34.25303
Virginia,Connecticut,2022,Current Value (millions of dollars),1755.914327,0.0,86.49062
Virginia,Delaware,2022,Current Value (millions of dollars),2243.510498,53.081132,76.636985
Virginia,District of Columbia,2022,Current Value (millions of dollars),9017.914701,708.403093,13.342435
Virginia,Florida,2022,Current Value (millions of dollars),6209.305846,544.663284,400.092875
Virginia,Georgia,2022,Current Value (millions of dollars),6640.203603,265.151328,579.887974
Virginia,Hawaii,2022,Current Value (millions of dollars),152.059668,16.507911,1.743579
Virginia,Idaho,2022,Current Value (millions of dollars),175.844226,0.0,17.227369
Virginia,Illinois,2022,Current Value (millions of dollars),5698.673026,315.649245,1104.856791
Virginia,Indiana,2022,Current Value (millions of dollars),3230.054905,7.526003,1082.303007
Virginia,Iowa,2022,Current Value (millions of dollars),908.903067,,111.474538
Virginia,Kansas,2022,Current Value (millions of dollars),1077.753776,,247.586731
Virginia,Kentucky,2022,Current Value (millions of dollars),3094.860282,381.556887,2912.868029
Virginia,Louisiana,2022,Current Value (millions of dollars),1042.407867,23.703387,31.281146
Virginia,Maine,2022,Current Value (millions of dollars),641.069262,104.67093,3.309159
Virginia,Maryland,2022,Current Value (millions of dollars),24913.70885,318.205209,618.362368
Virginia,Massachusetts,2022,Current Value (millions of dollars),3930.78332,4.560255,159.387321
Virginia,Michigan,2022,Current Value (millions of dollars),3417.530509,345.62464,728.955875
Virginia,Minnesota,2022,Current Value (millions of dollars),1070.234091,1.627115,826.11768
Virginia,Mississippi,2022,Current Value (millions of dollars),829.270624,24.643741,47.456278
Virginia,Missouri,2022,Current Value (millions of dollars),1633.423219,0.2038,442.563236
Virginia,Montana,2022,Current Value (millions of dollars),118.342194,36.567791,0.752695
Virginia,Nebraska,2022,Current Value (millions of dollars),439.755654,,62.228451
Virginia,Nevada,2022,Current Value (millions of dollars),713.76059,0.0,38.521539
Virginia,New Hampshire,2022,Current Value (millions of dollars),527.114298,0.0,170.744149
Virginia,New Jersey,2022,Current Value (millions of dollars),5783.656681,131.301663,742.399248
Virginia,New Mexico,2022,Current Value (millions of dollars),317.788222,0.004721,4.106151
Virginia,New York,2022,Current Value (millions of dollars),8319.150729,3528.381098,411.556735
Virginia,North Carolina,2022,Current Value (millions of dollars),27503.02086,570.77045,9315.760757
Virginia,North Dakota,2022,Current Value (millions of dollars),110.838055,304.235177,11.784683
Virginia,Ohio,2022,Current Value (millions of dollars),9210.082495,4.023653,1978.16471
Virginia,Oklahoma,2022,Current Value (millions of dollars),573.91321,0.0,14.920676
Virginia,Oregon,2022,Current Value (millions of dollars),556.362091,0.0,65.531747
Virginia,Pennsylvania,2022,Current Value (millions of dollars),15520.80423,203.447427,492.502569
Virginia,Rhode Island,2022,Current Value (millions of dollars),574.301507,0.588445,18.818356
Virginia,South Carolina,2022,Current Value (millions of dollars),4983.202355,385.913824,409.384246
Virginia,South Dakota,2022,Current Value (millions of dollars),185.067618,0.681093,4.656428
Virginia,Tennessee,2022,Current Value (millions of dollars),4615.127262,1026.887977,1100.46086
Virginia,Texas,2022,Current Value (millions of dollars),7481.368056,943.906022,657.507828
Virginia,Utah,2022,Current Value (millions of dollars),941.727981,,42.880101
Virginia,Vermont,2022,Current Value (millions of dollars),133.024841,15.953359,0.300733
Virginia,Virginia,2022,Current Value (millions of dollars),167951.551,13733.08962,22428.17323
Virginia,Washington,2022,Current Value (millions of dollars),1150.834856,152.815303,592.024952
Virginia,West Virginia,2022,Current Value (millions of dollars),4999.468227,0.0,864.289491
Virginia,Wisconsin,2022,Current Value (millions of dollars),1947.082427,0.0,273.55427
Virginia,Wyoming,2022,Current Value (millions of dollars),74.714799,,5.706391
Washington,Alabama,2022,Current Value (millions of dollars),767.470443,0.179011,192.280008
Washington,Alaska,2022,Current Value (millions of dollars),7586.030224,1429.166188,215.387066
Washington,Arizona,2022,Current Value (millions of dollars),2802.315813,143.498014,776.954013
Washington,Arkansas,2022,Current Value (millions of dollars),324.851543,,217.243564
Washington,California,2022,Current Value (millions of dollars),26837.5832,2320.672585,5153.863427
Washington,Colorado,2022,Current Value (millions of dollars),3707.779246,0.196852,470.991474
Washington,Connecticut,2022,Current Value (millions of dollars),2590.076224,0.0,62.63763
Washington,Delaware,2022,Current Value (millions of dollars),118.859389,0.265454,71.276659
Washington,District of Columbia,2022,Current Value (millions of dollars),591.288709,16.73006,3.845268
Washington,Florida,2022,Current Value (millions of dollars),4664.007909,790.663601,545.56855
Washington,Georgia,2022,Current Value (millions of dollars),2199.481993,84.596882,1188.981403
Washington,Hawaii,2022,Current Value (millions of dollars),616.117912,1163.600327,57.878058
Washington,Idaho,2022,Current Value (millions of dollars),8694.839353,0.136559,903.07653
Washington,Illinois,2022,Current Value (millions of dollars),8434.037694,45.478797,3453.335648
Washington,Indiana,2022,Current Value (millions of dollars),1840.371072,4.987827,915.11069
Washington,Iowa,2022,Current Value (millions of dollars),1105.53869,,443.585819
